wave,post_url,post_owner,commenter,likes,text
w3,https://www.instagram.com/p/DbTa-WSqQOm/,tnt_safo,ig_uk_circle,0,Love this content 😍 send this post please
w3,https://www.instagram.com/p/DWQT3orEYIc/,theclosetbyconnor_,hanna_hampus,1,"Oh, goodness. I hope you have a cosmetics pouch for the perfume bottle and the Nuxe lip oil. 😰"
w3,https://www.instagram.com/p/DWQT3orEYIc/,theclosetbyconnor_,bradley_au,1,How much did the custom cost ?
w3,https://www.instagram.com/p/DWQT3orEYIc/,theclosetbyconnor_,bharti_dua,0,R u selling them
w3,https://www.instagram.com/p/DWQT3orEYIc/,theclosetbyconnor_,luxuripurses,0,Much beautiful color 😍
w3,https://www.instagram.com/p/DWQT3orEYIc/,theclosetbyconnor_,susiersw,1,You’re a natural!
w3,https://www.instagram.com/p/DWQT3orEYIc/,theclosetbyconnor_,susiersw,1,Loving this.
w3,https://www.instagram.com/p/DWQT3orEYIc/,theclosetbyconnor_,eileenmr1234,1,He’s packing
w3,https://www.instagram.com/p/DWQT3orEYIc/,theclosetbyconnor_,dudewithapurse,2,🩵🩵
w3,https://www.instagram.com/p/DWQT3orEYIc/,theclosetbyconnor_,griztriz,1,😍😍😍
w3,https://www.instagram.com/p/DWQT3orEYIc/,theclosetbyconnor_,sabmoulton,1,😍😍😍
w3,https://www.instagram.com/p/DWQT3orEYIc/,theclosetbyconnor_,ady.sobremonte,1,The handle 🔥🔥🔥
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,logical_thinker_,0,Price
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,iamanirudhsinh,1,🔥
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,_sukandya_verma_,1,❤️❤️❤️❤️
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,rohit_90300,0,🙌Need true love partner ❤️🧡💛💚🩵💙💜🩷
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,tamannadogra2,1,आपकी खूबसूरती तो बेमिसाल है।🤌🤌
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,i_am_suparna_sardar,1,🔥🔥🔥🔥
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,yogesh_7860,1,🔥🔥
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,varunwv,1,🔥🔥
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,akashkerni,1,🔥
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,shamverma510,1,👍
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,shivaniisalgotra5555,1,❤️
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,sarcasmic_aeon,1,Are you indirectly hitting on me????
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,mani_sh_pawar,1,🔥🔥🔥🔥
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,utkarsh_mehndi_,1,🔥🔥🔥🔥
w3,https://www.instagram.com/p/Da2laIFB8xr/,_thatjanuaryguy_,hiteshberry,1,
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,_sartorialessence,0,Coldest doing it🥶
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,itsyourcousinjim,0,Some good contenders 👌🏾
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,israelelkington,1,He been top of my list for a minute (pause). Definitely a style inspiration 🫡🙌🏾
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,obedofficial,0,📌📌
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,ogtezzyp,1,Everything dude puts out is dope
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,maxim_fields_designs,1,@tnt_safo where’s your sweater from? The texture and color are fantastic!
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,reggiegooden17,0,He got style! It's definitely intentional!!! ✊🏿
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,maoule100k,0,@jamal.rosyne ♥️🔥🔥
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,lahautevillageoise,0,@jamal.rosyne 🔥🔥🔥🔥🔥🔥🔥🔥
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,kaseembentley,1,Have you followed @bigfits1 bro is a force
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,shaunbirley,0,Loving this series mate. Forwarding it to all@my mates
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,prozech,3,He’s lowkey my number 1 my bro!!!!
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,thommypancakes,7,Never saw a  better dressed big man. Every fit is straight fire.
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,yogi10bears,1,Bro definitely cozy
w3,https://www.instagram.com/p/DcixHW0qpi_/,tnt_safo,akyliion,1,Rosyne is the best 🔥🔥🔥🔥🔥
w3,https://www.instagram.com/p/DHbH2kvRAID/,aboyandhisbags,harrison676,1,Super cute and positive 😍xx
w3,https://www.instagram.com/p/DHbH2kvRAID/,aboyandhisbags,drachenlady__rita_,1,🌸🌸👍
w3,https://www.instagram.com/p/DHbH2kvRAID/,aboyandhisbags,xokt.luxe,1,Gorgeous piece!! 😍
w3,https://www.instagram.com/p/DHbH2kvRAID/,aboyandhisbags,mesenviesaparis,1,This cardholder is so pretty 😍 lovely combination colors 🤎💚🌸
w3,https://www.instagram.com/p/DHbH2kvRAID/,aboyandhisbags,frankyork_54,1,Twins! LVoe that unboxing sound 🫶🏽
w3,https://www.instagram.com/p/DHbH2kvRAID/,aboyandhisbags,hannamaryabae,1,Congrats sweetie 😍🌸🩷🎀
w3,https://www.instagram.com/p/DHbH2kvRAID/,aboyandhisbags,fancypanda86,1,Congrats on scoring them gem! 🌸🔥😍 super lucky with how hard they made this release 😭
w3,https://www.instagram.com/p/DHbH2kvRAID/,aboyandhisbags,amy.michele.lux,1,🍃🌸🍃Gorgeous🍃🌸🍃
w3,https://www.instagram.com/p/DHbH2kvRAID/,aboyandhisbags,cece_runway_fashions,1,Such a beautiful SLG and congrats hun 🎉💚🤎🌸
w3,https://www.instagram.com/p/DHbH2kvRAID/,aboyandhisbags,rupertatx,1,She’s so pretty!!!
w3,https://www.instagram.com/p/DHbH2kvRAID/,aboyandhisbags,melegirl_808,1,Stunning 😍🌸
w3,https://www.instagram.com/p/DHbH2kvRAID/,aboyandhisbags,monikajadoresit,1,yesss love the sage
w3,https://www.instagram.com/p/DUbyV-hEjiH/,aboyandhisbags,czvlmr,1,Wow I love it !!!!!!!!❤️
w3,https://www.instagram.com/p/DUbyV-hEjiH/,aboyandhisbags,czvlmr,1,❤️❤️❤️I love it !!!!!
w3,https://www.instagram.com/p/DUbyV-hEjiH/,aboyandhisbags,monogramlxver,1,🔥🔥
w3,https://www.instagram.com/p/DUbyV-hEjiH/,aboyandhisbags,pursenerd,1,Seriously a stunning bag!!!
w3,https://www.instagram.com/p/DUbyV-hEjiH/,aboyandhisbags,ash.in.her.bag,1,😍🔥🔥
w3,https://www.instagram.com/p/DUbyV-hEjiH/,aboyandhisbags,lovewinelovelv,1,Lol it fits alot more than my Petite Malle😝
w3,https://www.instagram.com/p/DUbyV-hEjiH/,aboyandhisbags,elsieantwerp,1,Amazing 😍🙌🔥
w3,https://www.instagram.com/p/DUbyV-hEjiH/,aboyandhisbags,itsme_gulachan,1,"Thanks , this video is so educational 👏"
w3,https://www.instagram.com/p/DUbyV-hEjiH/,aboyandhisbags,dv0707,1,
w3,https://www.instagram.com/p/DUbyV-hEjiH/,aboyandhisbags,hannamaryabae,1,Great to see this video hun 😍❤️
w3,https://www.instagram.com/p/DUbyV-hEjiH/,aboyandhisbags,dr.dustbags,1,Such a cute bag 🤎
w3,https://www.instagram.com/p/DUbyV-hEjiH/,aboyandhisbags,mesenviesaparis,1,This Trunk is a real beauty 😍🤎🖤✨. We all have one (or few) fabulous bag in our collection that is absolutely not practical but 💁‍♀️
w3,https://www.instagram.com/p/DUbyV-hEjiH/,aboyandhisbags,desloveslv,1,Love this!!👏🏼😍❤️ And your luggage tag!
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,kingdjhotboy,1,Beautiful collection!
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,kingdjhotboy,1,@aboyandhisbags I got one of the new passport covers for Xmas along with my first hot stamp. 👍
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,lovewinelovelv,1,Congrats✨️🎉🎊 Fabulous collection 🙌🔥❤️ The mini speedy is sooooo cute💙🤭
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,anna.malvo,1,Beautiful collection !
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,mzlibraluvlux,1,Nice collection
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,cvluxfashion,1,Beautiful collection babe 😍🫶🏻✨
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,ash.in.her.bag,1,🔥🔥😍
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,smilingcats_couture,1,Awesome 🔥🙌🔥
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,the_kawaii_edit,1,Stunning collection darling 😍🙌
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,fashionista_mermaid,1,This collection will always be my favorite❤️
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,aluxeberg,1,Love your collection so many beautiful pieces 😍❤️🥰
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,ogeeteekay,1,Woah🔥 Congratulations on  your 200th post and your incredible collection 😍 ❤️
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,ubechic_usa,1,Beautiful
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,add.to.cart.kind.of.life,1,What a lineup!!😍😍😍
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,lovewinelovelv,1,So Cool....🧊 🧊 🧊 🙌
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,blend_in_stand_out,1,There is something so so deeply special about this community. It really is overwhelming sometimes. And worth saying that is as strong as it is because of how giving people like you are!! ✨✨  PS so sorry you had a tough day at work 🫶
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,bee_wansbag,1,😍😍😍
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,reginasoludic,1,How lovely😍
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,mesenviesaparis,1,We are in a nice community ! Lovely attention ! Enjoy your new dice 😍
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,lourdesinstyle,1,So beautiful 🎲🎲 ❤️and fun 🥰congratulations 👏👏such a thoughtful gift 🎁 so sweet 🥹
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,sokie_munoz,0,😍😍😍😍😍
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,dr.dustbags,1,Wow 🤩 so special 🎲
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,luxuryposher,1,These are so fun 🤩
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,ogeeteekay,1,Such a beautiful community it is. Love the dice 😍❤️
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,joycerocking50s,1,Wow that’s so sweet honey!🥹🫶🏻✨
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,anna.malvo,1,that’s so sweet 😍
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,bohegirl,1,So lovely❤️
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,luxeandlaced,1,You are awesome this is so nice 🫶🏿
w3,https://www.instagram.com/p/DVeQ4O2DxXC/,aboyandhisbags,cece_runway_fashions,1,So amazing and fun 🤩 Great gift and lovely collection. Enjoy hu 🎊🎁 🤍 🎲
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,tea42lll_2,1,😂😂😂
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,jayliang70,1,I would buy it but needs about a 99.9 % discount 😂
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,tracyg_lvoesbags,1,😂😂😬
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,coveredinpethair,1,I like the dog and the phone. 😆
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,indulgenze8,1,😂😂😂😂 hilarious omg!
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,karenagi,1,😂😂😂
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,fashion_addik,0,What an insult to the beautiful bunnies and sausage dogs!🤦🏻‍♀️
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,theericasmith,1,"OMG LOVE THIS 😂🤣 More ‘Collection Review by Connor’ videos PLS PLS PLSSS 😭 amazing, no notes"
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,jennifermswood,0,🤣😂🤣 FACTS!
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,minks4all,4,"“Even the sparrows would rather sleep in a tree than that monstrosity” 🤣🤣 No lies detected here, EVERYTHING said was on point! 👏👏🔥"
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,deepfillernyc,1,#who cares what you think❓❓❓
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,talya_sher,1,🙈😂
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,daniela.amthor,1,Lmao
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,peter_leung,1,Thom Browne called and would like its inspo back 😂
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,rx_4_u,1,😂😂😂 Agree 👍🏼
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,gymleaderbrock,0,🔥🔥🔥🔥🔥
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,supreme_papi75,0,I’ll be waiting on my feature 🫡😂
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,zeeshan7654225,0,Nice 👍
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,altariqdunson,0,@jason_todd_phillips
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,reggiegooden17,0,Awesome ✊🏿
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,myles_1nonly,0,Love this content! I’m not the biggest guy but I struggle with finding the right clothing at times.
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,thestyliss,0,@thestyliss
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,thislyricalbliss,0,Add @_devontewest to the list! 🔥
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,followthis_ash,0,This is so nice ❤️❤️❤️
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,followthis_ash,0,
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,styleisstyle,0,Wowwwww wowowowowowow
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,tybigboy,0,@rosyne.club
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,tybigboy,0,Ro
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,_emirrr17,1,Oh you know ball! @brotherwiththebeard is literally a walking canvas
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,newyork.penn,0,Tap in wit @nelsini.rose 💯💯💯
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,alecia.dxb,1,That jacket is fantastic on you
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,bahsicbee,1,Forgive the spam of likes—I’m catching up on the Canada content! Loving it all! x
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,erinz_obsessions,1,What a vibe
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,clarazeela,1,Welcome to Vancouver !!
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,mrs_so_loves,1,I went a few years ago and absolutely loved it! I still sometimes dream about the amazing breakfast and waffles from Cafe Medina. Make sure to go there if you're still there!
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,an_urban_gypsy,1,Love Vancouver!  I could live there for sure.  My daughter lives in Alberta… along with what seems like half of Australia 😂.
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,_laurenbel,1,You were made for Vancouver! ☺️
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,mayconoliveira,1,OMG! So pretty 😍🔥
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,life.by.mario,1,Soo good 🔥
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,miradonfrenchbulldogs,1,Looking good! I have been to Montreal. Definitely best to go in summer!
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,ramzi.t__,1,Oh shit
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,owenhc97,1,Try the lobster pizza from Steveston Pizza Company!!
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,genelllenugent,1,Oh wonderful! I’ve been there a few times my daughter was living there for a few years. I love the people my daughter has a few hilarious stories about encounters with black bears will tell you some time. Enjoy xxxxx
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,sallyofdavalley,1,❤️ Yes lucky for the spring days! My friend is in Alberta and it’s been snowing
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,kayloveslv,1,Welcome!!!! I hope you absolutely love your time here ♥️🤍
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,aincgn,1,"lol, I was running along the Fendi boutique here in Düsseldorf/Germany and my first thought was someone else moved in 😂"
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,naimakm,1,"I m disagree, this collection is a comeback at new Fendi like at Dior n 2016, you understand, plexiglass toxic in the garbage now go ahead at the authenticity and confort by the material add craftsmanship , the fashion is not only to look with big logo this for live ."
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,styledbygwenny,1,✋🏻😩 PREACH
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,leonhamid,1,I died at the lesbian part..😂
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,22h.lab,1,R.I.P FENDI FUN 🥺
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,definitelynotjs,1,I went to fendi in Honolulu in person yesterday and they still have fun pieces!
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,poisonedapple77,1,Maria Jong Un creating communist Fendi aesthetic. I hear next season we will have metal prison mugs.
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,pbj20011,1,You are right.  Rip Fendi 🙄
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,lawryee,1,I was literally shown Tom Cruise's Top Gun jumpsuit today!
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,melissahoyer,10,God I love you! ❤️😂
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,allysonrt7,6,Dead and buried
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,emilychaho,2,MGC
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,doxhka,1,War is trending 😂
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,zuyusoff,3,We can see RIGHT THROUGH IT
w3,https://www.instagram.com/p/DZFKIdJSZBo/,theclosetbyconnor_,undonebydayle,2,💁🏻‍♀️💕
w3,https://www.instagram.com/p/DZFKIdJSZBo/,theclosetbyconnor_,fashindivirkin,3,"i love their ties, it’s always a little whimsical on the other side"
w3,https://www.instagram.com/p/DZFKIdJSZBo/,theclosetbyconnor_,luangabrielpr,2,Beautiful production 🧡✨🐻
w3,https://www.instagram.com/p/DZFKIdJSZBo/,theclosetbyconnor_,itssimplyjet,2,😍😍😍
w3,https://www.instagram.com/p/DZFKIdJSZBo/,theclosetbyconnor_,parisiennelooks,2,👏👏
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,catgraham37,1,A toe terrarium
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,he.dreams.of.bags,1,Looks terrible! You look gorgeous in pink 🩷
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,dialmstyle,1,Without socks?!?
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,cherylhargraveivers,1,Nope - hideous!!!! 😂
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,meghanesquire,1,Cringing just thinking about it
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,gypsywiz,1,Yuck😵‍💫
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,tondoboynyc621,1,❤️
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,zippykit123,1,Better get a pedicure 😂
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,raindrop.raina,1,🤣🤣🤣🤣 dead. I miss your fashion critic rants!
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,alexisalguez,1,THEY LOOK LIKE BURGER WRAPPERS! 😂😂
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,akatim212,1,The smell 😵‍💫😵‍💫
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,sparangat,1,😂😂
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,cocktailsncouture,1,You said it
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,livv_4,1,The toe sweat is going to be real in these bad boys 😂😂😂😂
w3,https://www.instagram.com/p/DZ9QkR0xOF-/,theclosetbyconnor_,shawndavidbrown_,1,No !!!! YSL !!! Why ???
w3,https://www.instagram.com/p/DNx589F4sMw/,aboyandhisbags,itsme_gulachan,1,So creative and clever ! Thank you for sharing 👏👏👏❤️
w3,https://www.instagram.com/p/DNx589F4sMw/,aboyandhisbags,swancesslux,1,Awesome job making these more universal.  I love carrying my Pochette Voyages this way too! 😍
w3,https://www.instagram.com/p/DNx589F4sMw/,aboyandhisbags,anna.malvo,1,Love the way you made this one so perfect ✨✨ 🍒
w3,https://www.instagram.com/p/DNx589F4sMw/,aboyandhisbags,lourdesinstyle,1,Love them both 😍with or without strap ❤️❤️❤️it’s so nice to have the option 🤗
